,Count,Count,Count,Count, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio,Avg ReLy,Avg ReLy,Avg ReLy,Avg ReLy,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg references,Avg references,Avg references,Avg references,Average SCs,Average SCs,Average SCs,Average SCs,Size
MetalsandAlloys(Q1),22,594,235.8,244.40376429179645,0.039420987,0.079885474,0.059370605,0.0162884677920926,-0.613287322,-0.175723411,-0.38130347220000005,0.16082232567568538,-0.089470478,-0.019270378,-0.071112027,0.029563835065195034,0.567747315,0.655511167,0.6225662402000001,0.03481584887413823,0.587017693,0.744457047,0.6936782673999999,0.062428666755785234,27.18181818,66.7244898,42.593766857999995,15.246312629067903,1.454545455,2.640625,2.0071281838,0.47426140156710245,5
AppliedMicrobiologyandBiotechnology(Q3),23,835,200.4,355.20740420210836,0.044450913,0.108319031,0.0709057654,0.025049838751666057,-1.174513009,-0.288597649,-0.5673095928,0.3758423458579942,-0.100887951,-0.040512226,-0.0791713468,0.024140604717658352,0.261982143,0.631374749,0.5339471674,0.1537525268847691,0.348398061,0.72691522,0.613118514,0.1548440921495914,24.04431138,36.92307692,30.220253781999997,5.863185302943878,1.153846154,2.257575758,1.5698987858,0.4094496203633404,5
ClinicalPsychology(Q3),21,815,192.8,348.209994112748,0.044469149,0.207443497,0.0976953324,0.06412771508634685,-2.300191982,0.05825622,-0.7828795836,0.9501156822004626,-0.110823833,0.021834726,-0.0636889172,0.05122047828407792,0.263566612,0.626380855,0.4336479992,0.16325882495568778,0.334042624,0.737204688,0.4973369164,0.18363005262925616,22.65625,36.04761905,28.099411466000003,5.974022934613711,1.111111111,6.904761905,2.5610153428,2.448663004634185,5
Life-spanandLife-courseStudies(Q1),58,576,313.0,236.5269540665503,0.042979225,0.139015356,0.08425748660000001,0.040776366908487266,-1.022870386,-0.076206036,-0.48519787439999995,0.3975259872660831,-0.128202457,-0.017948206,-0.066574393,0.04776744103392095,0.348533642,0.671559575,0.5127935283999999,0.15013264274699242,0.36894692,0.742801969,0.5793679214,0.18984240813996953,30.921875,38.32835821,35.581866792,2.909698870612706,1.275862069,3.850694444,2.643054174,1.1453313940499306,5
"Management,Monitoring,PolicyandLaw(Q1)",24,1219,312.4,510.0924426023189,0.020205687,0.208073733,0.1027653798,0.06814114139560049,-1.139700661,1.157536745,-0.11496445959999999,0.869008304296569,-0.112965362,0.045892246,-0.041764948999999996,0.06994888929670892,0.324645253,0.678366136,0.4980796516,0.12903335217620324,0.437610615,0.752183598,0.5398446006000001,0.12548629592151306,14.0,79.0,38.341191894,25.75215492124369,1.21875,3.076923077,2.3617027496,0.8188537335438326,5
"Management,Monitoring,PolicyandLaw(Q2)",21,2193,678.2,973.4131702417016,0.054237798,0.174176617,0.1099615548,0.048945747824782254,-1.351751749,-0.249157669,-0.7614268963999999,0.39997305615876744,-0.107335587,-0.026922283,-0.071279228,0.03133589717633556,0.583017875,0.707104155,0.6576839022,0.04615906133578622,0.677376216,0.778893493,0.7289631302,0.04824905774832663,20.65217391,32.52380952,26.434566254000003,5.5150161454594,1.130434783,3.304347826,2.2109270528,0.8368147590599774,5
StructuralBiology(Q3),34,3117,682.0,1361.4159907978164,0.026889043,0.17244891,0.0701029006,0.05952751796150085,-1.107946272,0.233709749,-0.3547276646,0.606091042410568,-0.143809395,0.04691563,-0.038848265400000005,0.07844156757352871,0.389836262,0.677376743,0.5504664092,0.13935205279258664,0.358425255,0.745642392,0.5893146741999999,0.20722341635240749,28.8463266,76.46428571,44.543722376,19.418445236277908,1.173469388,4.529355149,2.086235903,1.3776690442107902,5
"Issues,EthicsandLegalAspects(Q1)",39,362,212.6,120.84825195260376,0.077687453,0.220636165,0.1314630116,0.059991878483094306,-3.178751171,0.668915667,-0.8429487754,1.4713439587923456,-0.148965733,-0.005719682,-0.07143171820000001,0.06096616081864242,0.425606938,0.560711306,0.4856102266,0.05840140207635517,0.43132662,0.675443489,0.557041945,0.11521147321568892,21.41712707,30.53307393,25.496353108,3.8277504077135927,1.817610063,4.016260163,2.6722951586,1.0063834279922617,5
DevelopmentalBiology(Q4),35,88,54.8,20.6082507748717,0.036359362,0.069810585,0.0487969424,0.013163356556258068,-0.586857463,-0.07885103,-0.4082822222,0.1971835691999348,-0.094379369,-0.018946187,-0.0740565492,0.032098967787218734,0.459005964,0.676882398,0.613445235,0.0881935862030688,0.47795215,0.769103301,0.6875017842,0.1192742864923674,31.27272727,47.84090909,41.602960302,6.501309330069148,1.272727273,2.066666667,1.5837339966,0.3450601008614924,5
ComputationalTheoryandMathematics(Q1),66,3335,1390.4,1606.8781223229096,0.046943998,0.149911138,0.0753168162,0.04254276709022735,-0.392029027,0.846409327,0.10099381160000001,0.49112386544587067,-0.084812368,0.058021431,-0.005547075,0.06441980970141266,0.389836262,0.667827285,0.5023024474,0.13009726633116417,0.348902081,0.752639653,0.507849522,0.1936949955112976,26.19412167,57.13321168,40.839756928,14.293985089756708,1.597402597,3.497607656,2.2705111632,0.7399283147174223,5
AnimalScienceandZoology(Q2),103,900,401.2,314.83837123197037,0.069971036,0.143202013,0.1034046488,0.028164391194135614,-1.215431798,-0.559424224,-0.9246151382000001,0.24069109770047845,-0.110777488,-0.068402435,-0.0933755466,0.01988513041305644,0.608941744,0.679877933,0.6505048472,0.027862133283822792,0.719653243,0.790655421,0.7438803936,0.0286359131857877,19.18888889,38.18581907,28.543253934,6.808551551633859,1.950310559,3.036951501,2.3379598932,0.4160839871568531,5
HealthProfessions(miscellaneous)(Q1),27,199,90.2,70.58115895903099,0.086395783,0.225916962,0.1367790222,0.05818413429493812,-2.361933519,-0.158786172,-0.8294490186000001,0.9277965172720295,-0.160689284,-0.017985735,-0.07350268639999999,0.05686102348440128,0.410101609,0.669886333,0.5423312111999999,0.12363552725069897,0.428087344,0.739073223,0.6158338978,0.16190581664259998,22.20603015,32.05,26.43185871,3.899292314358807,1.461538462,5.515151515,3.0780813418,1.5692785032143854,5
HealthInformationManagement(Q2),40,799,244.0,313.90046193021124,0.065920238,0.209860616,0.1341885472,0.054850148787934136,-2.366321061,0.407995405,-0.5247629899999999,1.0856187066807481,-0.12395523,-0.001758223,-0.0425452442,0.04897896010223273,0.244715185,0.601148963,0.3527161644,0.14418462002733395,0.261260898,0.725104193,0.3952614084,0.19219948676608706,17.725,28.83216783,25.384806374,5.017586432864628,1.664335664,4.226533166,2.9656421204,1.2535091480563039,5
NeuropsychologyandPhysiologicalPsychology(Q3),24,61,40.8,15.706686474237651,0.035655358,0.315192442,0.10399658780000001,0.11960940449494901,-3.207930557,-0.165511346,-1.0373970096,1.2913456897689284,-0.142262992,-0.025301996,-0.08327836860000001,0.04516956613009163,0.419966178,0.671153932,0.5906744728,0.10012814824903825,0.445268173,0.753881026,0.673952841,0.12987377215934154,23.7755102,56.23076923,41.192512715999996,12.394416398692778,1.166666667,5.979591837,2.8985627176,2.1090569214366015,5
AnalyticalChemistry(Q3),26,131,53.4,44.09421730794186,0.059578143,0.135273531,0.086866891,0.028450609449164135,-1.09826066,-0.29346955,-0.7494109186,0.290436216472985,-0.189664046,-0.051202519,-0.0977549066,0.054490542169575315,0.594197546,0.682819362,0.623847,0.036838993306251185,0.657585066,0.786109351,0.7216019065999999,0.06018492034836558,21.92592593,37.18421053,28.099611946,5.89294315004617,1.269230769,3.290076336,1.9284696082,0.8238895547816812,5
OrganicChemistry(Q3),38,1139,339.6,453.2750820417994,0.059529833,0.135273531,0.0940296632,0.02999820469367446,-1.033783977,-0.292292601,-0.6605897954,0.34474143651174205,-0.105842184,-0.051202519,-0.0760528926,0.02669424368737455,0.594197546,0.633227091,0.6132987381999999,0.017371435620196,0.657585066,0.739069275,0.6893516306,0.03347260366842871,26.32309043,65.27536232,38.056241852,15.705229786072282,1.932539683,3.290076336,2.4505677554000003,0.5269923963390161,5
ImmunologyandMicrobiology(miscellaneous)(Q2),23,146,54.0,52.052857750559674,0.017585216,0.086186599,0.0437433362,0.0263424498592155,-0.577531902,-0.114207595,-0.3512200354,0.200881281992445,-0.126547931,-0.086950938,-0.0994468106,0.016527566230742915,0.580169874,0.680307822,0.6230616442,0.03787969500713221,0.694279032,0.77068333,0.7225084548,0.02940642125119884,41.92307692,131.5652174,74.955847912,35.50395550260662,1.161290323,3.038461538,1.6511502206,0.7834498323637333,5
ImmunologyandMicrobiology(miscellaneous)(Q3),65,1758,517.8,699.9612132111322,0.053640589,0.08961471,0.0736071296,0.013304547726719566,-0.736255396,0.534889326,-0.35040142960000004,0.5149344377149162,-0.101094466,0.086230104,-0.050842664399999994,0.07832014325365214,0.441984662,0.664102953,0.6077861268,0.09395531989476304,0.355754558,0.751509617,0.6586287918,0.16995105993074008,25.82285714,46.2012987,35.353325,9.04398950096692,1.371428571,3.519480519,2.1626656562,0.8935952769877271,5
Endocrinology(Q4),33,304,119.0,110.76100396800311,0.047630109,0.098585086,0.0679070076,0.018951821007740757,-0.951345696,-0.117721546,-0.462264493,0.37195695037967985,-0.144345462,-0.021256253,-0.0711329416,0.05148966607562842,0.222441943,0.629125609,0.4619463284,0.1596154737949036,0.324828586,0.723671395,0.53307927,0.16809044361413938,26.22058824,65.27536232,39.229488542,15.523169878310565,1.424242424,2.557971014,1.8592880078,0.4684633980742271,5
EndocrineandAutonomicSystems(Q3),24,171,80.0,64.1833311693932,0.035100794,0.060561532,0.0436030438,0.00998844793063603,-0.44516706,-0.087916245,-0.2420525858,0.1571055429465655,-0.118686636,0.002822229,-0.050145458600000005,0.05201840135268412,0.461915142,0.658470873,0.5496484446000001,0.08402714075394925,0.459092912,0.706910936,0.5997939029999999,0.1088905840655593,37.79166667,68.85714286,53.086680774,14.315077572964423,1.233918129,2.619047619,1.7807461686,0.5711380139951361,5
Ecology(Q2),29,945,508.0,437.45114012881487,0.090807184,0.307975405,0.1925278574,0.07795764546067574,-2.62438862,-0.697061035,-1.8910741504000002,0.8121755388792768,-0.115746092,-0.075369284,-0.0874872664,0.016176547126565154,0.460448724,0.668506367,0.6102215722000001,0.08578804784145434,0.545596975,0.743875652,0.697708839,0.08517058568202289,17.24137931,25.84146341,21.984951984,4.252512441484606,1.946991404,5.24137931,3.6464110766000006,1.2981478746189188,5
MedicalLaboratoryTechnology(Q1),25,955,270.6,400.59805291588725,0.049825092,0.198515666,0.10788176840000001,0.06143418459095751,-0.840226718,0.145079785,-0.30865672060000005,0.37530204371955633,-0.085344132,0.0043446,-0.0413341254,0.03762674773878168,0.354229255,0.635535798,0.5054608932000001,0.13589958914099187,0.359375284,0.72087993,0.5467950185999999,0.1620456297351494,27.72413793,87.68,52.119854148,24.86022123635043,2.137931034,12.2,4.94765936,4.180868418285651,5
Pharmacy(Q1),24,743,183.8,314.1626967034756,0.080295368,0.344814618,0.14935148339999998,0.11109725823162561,-0.401507881,0.052911051,-0.1788401604,0.18487456273237318,-0.063369565,-0.004154992,-0.0219225498,0.024327537417239826,0.391418334,0.45919502,0.42382750519999995,0.024027709470908785,0.403797088,0.488029816,0.44575005460000006,0.032297439302855585,18.32032301,31.45833333,24.798860519999998,5.84207392038941,1.5,5.911170929,3.0373022128,1.7885181245585764,5
ComputerVisionandPatternRecognition(Q1),35,448,174.0,172.76139615087627,0.08099297,0.361746091,0.1545396008,0.11734427454584213,-5.10430058,0.263537242,-1.5061445822,2.081151054341842,-0.130452614,0.014905259,-0.0757284662,0.05397946496374399,0.429056727,0.699026842,0.6001843388,0.10234717722347378,0.414151468,0.783962708,0.6759128054,0.1501106455723958,20.77142857,34.6,27.712737604,6.238493601643001,1.694444444,6.457142857,3.3669402271999997,1.9115168543109033,5
"Surfaces,CoatingsandFilms(Q1)",22,1264,407.8,532.5403271114781,0.060334822,0.095356438,0.07783804400000001,0.015920522102894994,-0.840334011,-0.175723411,-0.5437200152,0.27105794522164883,-0.094373937,-0.019270378,-0.068998742,0.02903517135521386,0.567747315,0.681808142,0.6390999862,0.045013664504190413,0.587017693,0.764197118,0.7080987284,0.07236997404288334,27.18181818,42.1210443,32.932657718,5.532921595504722,1.454545455,3.607594937,2.1819691994,0.8691986616411547,5
Medicine(miscellaneous),23,248,84.0,109.55363982999378,0.079503911,0.130930096,0.108838856,0.02152367868041987,-0.222156649,0.098493818,-0.05777865075000001,0.1370783200324148,-0.038177714,0.013348393,-0.02247037075,0.02409451273741003,0.380350087,0.534652637,0.4452843995,0.06999198434925274,0.386590669,0.564976724,0.46775477,0.08196641193692841,17.26923077,33.17948718,25.920822545,7.0032997588652925,1.89516129,4.205128205,2.5058416045,1.1337248049392465,4
Nephrology(Q3),21,116,50.25,44.25965054840206,0.052923328,0.080385519,0.0687177745,0.011767787115970573,-0.682104562,0.524186274,-0.12466113425000001,0.5191894637113392,-0.106450596,0.10958011,-0.004411024750000001,0.09580082499697733,0.405831847,0.532069031,0.48654339975,0.059755701371713175,0.371185769,0.638030254,0.49095442425,0.11882390842168253,23.15517241,36.85714286,27.843356595,6.4394107150866855,1.333333333,1.952380952,1.54741379275,0.2758931200908513,4
"Statistics,ProbabilityandUncertainty(Q1)",32,139,102.75,48.016490222977914,0.055624272,0.092669412,0.074533378,0.016450614793389273,-1.109243476,-0.626626118,-0.8742720257500001,0.22417474746527663,-0.134873994,-0.100935194,-0.1190851555,0.013962393686820899,0.627970886,0.662573962,0.6488896085,0.016233766647427327,0.728906079,0.797447955,0.7679747635,0.02910186836244995,19.58992806,28.39669421,23.858787919999997,3.9190789868371776,1.21875,1.633093525,1.45264766525,0.17313794525002718,4
SoilScience(Q1),28,1629,499.25,757.6170426629362,0.042942008,0.125048431,0.07688450625,0.03847931016968975,-0.455852917,0.335273549,-0.12373631875,0.38951145456093195,-0.061575324,0.071604385,-0.006171844249999999,0.06600859506831103,0.455251244,0.675169174,0.59685009275,0.10128223991638848,0.383646859,0.724846247,0.6030219375,0.15026111146537618,32.38182934,56.25,42.881289102500006,10.685479776108885,1.714285714,4.175438596,2.611204865,1.0763306865992737,4
"Safety,Risk,ReliabilityandQuality(Q1)",34,98,55.25,29.159046623646667,0.09708001,0.216538118,0.154811104,0.05530528532921222,-2.758117541,0.363965733,-1.4299527567499999,1.3138719885721202,-0.132278443,0.043525708,-0.07591385275,0.08118543757415435,0.412114495,0.627322592,0.53377774175,0.08946998029245332,0.368588787,0.721712074,0.6096915945,0.16256498650119067,26.02941176,31.775,29.0582457975,3.0394917784053894,2.264705882,4.908163265,3.77191626625,1.182996544760375,4
Microbiology(medical)(Q3),47,84,63.25,16.660832312142556,0.054630011,0.07120561,0.059813905,0.00766004760817377,-1.118411971,0.0724587,-0.4527854715,0.5365845226500738,-0.196440167,0.010554894,-0.07364022225,0.09226439894141676,0.254906114,0.62853115,0.45342890725,0.1533268308972687,0.451346281,0.719092897,0.5270691295000001,0.12834396481930008,28.16981132,42.9047619,32.2539192825,7.1108310972858435,1.357142857,1.85106383,1.5058389292499998,0.23430656291463145,4
NatureandLandscapeConservation(Q1),27,942,286.0,440.5988349205356,0.020205687,0.256084019,0.10385253,0.1052528400079387,-0.577494965,-0.104644553,-0.32214375624999997,0.1996776746497212,-0.112965362,-0.034854437,-0.07432973775,0.031901415998311644,0.324645253,0.693014157,0.594701292,0.1801418718325559,0.437610615,0.768695846,0.66903102975,0.1557402625284179,16.44444444,79.0,42.072686690000005,26.490172780652056,1.21875,3.888888889,2.3725736125,1.324736339567288,4
PhysicsandAstronomy(miscellaneous)(Q2),23,339,117.5,148.44415335966139,0.057560331,0.111755487,0.084620665,0.02555744919045759,-0.758923865,-0.367238204,-0.50394002725,0.17577110606891932,-0.078606548,-0.048156255,-0.064336947,0.013801455409373917,0.655745644,0.685576414,0.66803976575,0.012571805805356207,0.71450465,0.764182963,0.73237671275,0.02194178672454564,17.38983051,34.57142857,24.78635812,7.648590457956378,1.086956522,2.330383481,1.74087944925,0.5834695166184686,4
Oncology(nursing)(Q1),98,352,196.75,116.55435069814712,0.048450713,0.103360522,0.06823606975,0.02412762185303315,-0.370713831,0.018987037,-0.1470341245,0.16269290271847778,-0.055619838,0.04809774,-0.00757366875,0.04316801525431164,0.337249235,0.434926224,0.36892926475,0.045209973139927244,0.289151495,0.455076655,0.37650293375,0.07404240968729388,25.02727273,66.45299145,42.3712835775,17.361590278491583,2.034188034,2.193877551,2.11695957825,0.0798180435305873,4
Oncology(Q4),21,322,98.0,149.347469569011,0.039456232,0.087255833,0.068533945,0.022546292288221366,-0.831506467,-0.064435244,-0.40957818425,0.35468213488032746,-0.147932336,0.006085036,-0.068446184,0.08080268066357912,0.3710036,0.585632542,0.49533243925,0.09692521884842926,0.374915921,0.733564878,0.5637786232499999,0.17286628743896149,20.23076923,43.71428571,30.1951146675,10.21125823501167,1.192307692,1.782608696,1.46940197475,0.2980398811703762,4
AcousticsandUltrasonics(Q1),46,1483,586.0,624.6188170930064,0.07774419,0.489849755,0.2651667095,0.17473189664677177,-3.084193849,-0.610664846,-1.918051223,1.0204427629837174,-0.100039398,-0.062886758,-0.08324117675,0.0162170364636321,0.620984327,0.677291147,0.65414357075,0.025395194989001856,0.721023725,0.75574647,0.73738474775,0.014458118613364476,27.76086957,35.94375,30.2136691075,3.8891238288896504,1.847826087,14.10182063,7.39935197775,5.049920970127893,4
Immunology(Q4),32,211,90.5,83.99404740813482,0.013428161,0.052815516,0.04120155875,0.018591522488804895,-0.597242125,0.002923364,-0.27068481375,0.279869007550348,-0.110887734,-6.62357e-05,-0.047156005175,0.055540948580531754,0.571248373,0.620403429,0.603631306,0.02223512743356685,0.607540906,0.726286484,0.65078731075,0.053018433345968494,33.41232227,145.6176471,66.902988665,52.727002064625,1.40625,2.105882353,1.66706291825,0.32099133752079545,4
